2014-05-21-16:54:38,60 0.1648
2014-05-21-16:54:43,60 0.1648
2014-05-21-16:54:48,60 0.1714
2014-05-21-16:54:53,61 0.1648
2014-05-21-16:54:58,61 0.1714
2014-05-21-16:55:03,62 0.1648
2014-05-21-16:55:08,62 0.1648
2014-05-21-16:55:13,62 0.1715
2014-05-21-16:55:18,63 0.1648
2014-05-21-16:55:23,63 0.1714
2014-05-21-16:55:28,63 0.1648
2014-05-21-16:55:33,64 0.1714
2014-05-21-16:55:38,64 0.1648
2014-05-21-16:55:43,65 0.1648
2014-05-21-16:55:48,65 0.1714
2014-05-21-16:55:53,65 0.1648
2014-05-21-16:55:58,66 0.1714
2014-05-21-16:56:03,66 0.1648
2014-05-21-16:56:08,67 0.1714
2014-05-21-16:56:13,67 0.1648
2014-05-21-16:56:18,67 0.1648
2014-05-21-16:56:23,68 0.1714
2014-05-21-16:56:28,68 0.1648
2014-05-21-16:56:33,69 0.1714
2014-05-21-16:56:38,69 0.1648
2014-05-21-16:56:43,69 0.1648
2014-05-21-16:56:48,70 0.1714
2014-05-21-16:56:53,70 0.1648
2014-05-21-16:56:58,71 0.1714
2014-05-21-16:57:03,71 0.1648
2014-05-21-16:57:08,71 0.1648
2014-05-21-16:57:13,72 0.1714
2014-05-21-16:57:18,72 0.1648
2014-05-21-16:57:23,72 0.1714
2014-05-21-16:57:28,73 0.1648
2014-05-21-16:57:33,73 0.1648
2014-05-21-16:57:38,74 0.1714
2014-05-21-16:57:43,74 0.1648
2014-05-21-16:57:48,74 0.1714
2014-05-21-16:57:53,75 0.1648
2014-05-21-16:57:58,75 0.1714
2014-05-21-16:58:03,76 0.1648
2014-05-21-16:58:08,76 0.1648
2014-05-21-16:58:13,76 0.1714
2014-05-21-16:58:18,77 0.1648
2014-05-21-16:58:23,77 0.1714
2014-05-21-16:58:28,78 0.1648
2014-05-21-16:58:33,78 0.1714
2014-05-21-16:58:38,78 0.1648
2014-05-21-16:58:43,79 0.1714
2014-05-21-16:58:48,79 0.1648
2014-05-21-16:58:53,80 0.1648
2014-05-21-16:58:58,80 0.1714
2014-05-21-16:59:03,80 0.1648
2014-05-21-16:59:08,81 0.1714
2014-05-21-16:59:13,81 0.1648
2014-05-21-16:59:18,81 0.1714
2014-05-21-16:59:23,82 0.1648
2014-05-21-16:59:28,82 0.1648
2014-05-21-16:59:33,83 0.1714
2014-05-21-16:59:38,83 0.1648
2014-05-21-16:59:43,83 0.1714
2014-05-21-16:59:48,84 0.1648
2014-05-21-16:59:53,84 0.1648
2014-05-21-16:59:58,85 0.1714
2014-05-21-17:00:03,85 0.1648
2014-05-21-17:00:08,85 0.1714
2014-05-21-17:00:13,86 0.1648
2014-05-21-17:00:18,86 0.1648
2014-05-21-17:00:23,87 0.1714
2014-05-21-17:00:28,87 0.1648
2014-05-21-17:00:33,87 0.1714
2014-05-21-17:00:38,88 0.1648
2014-05-21-17:00:43,88 0.1648
2014-05-21-17:00:48,89 0.1714
2014-05-21-17:00:53,89 0.1648
2014-05-21-17:00:58,89 0.1714
2014-05-21-17:01:03,90 0.1648
2014-05-21-17:01:08,90 0.1648
2014-05-21-17:01:13,90 0.1714
2014-05-21-17:01:18,91 0.1648
2014-05-21-17:01:23,91 0.1714
2014-05-21-17:01:28,92 0.1648
2014-05-21-17:01:33,92 0.1714
2014-05-21-17:01:38,92 0.1648
2014-05-21-17:01:43,93 0.1713
2014-05-21-17:01:48,94 0.1648
2014-05-21-17:01:53,94 0.1648
2014-05-21-17:01:58,94 0.1714
2014-05-21-17:02:03,95 0.1648
2014-05-21-17:02:08,95 0.1714
2014-05-21-17:02:13,96 0.1648
2014-05-21-17:02:18,96 0.1648
2014-05-21-17:02:23,96 0.1714
2014-05-21-17:02:28,97 0.1648
2014-05-21-17:02:33,97 0.1714
2014-05-21-17:02:38,98 0.1648
2014-05-21-17:02:43,98 0.1648
2014-05-21-17:02:48,98 0.1714
2014-05-21-17:02:53,99 0.1648
2014-05-21-17:02:58,99 0.1714
2014-05-21-17:03:03,99 0.1648
2014-05-21-17:03:09,00 0.1648
2014-05-21-17:03:14,00 0.1714
2014-05-21-17:03:19,01 0.1648
2014-05-21-17:03:24,01 0.1714
2014-05-21-17:03:29,01 0.1648
2014-05-21-17:03:34,02 0.1714
2014-05-21-17:03:39,02 0.1648
2014-05-21-17:03:44,03 0.1648
2014-05-21-17:03:49,03 0.1714
2014-05-21-17:03:54,03 0.1648
2014-05-21-17:03:59,04 0.1714
2014-05-21-17:04:04,04 0.1648
2014-05-21-17:04:09,05 0.1714
2014-05-21-17:04:14,05 0.1648
2014-05-21-17:04:19,05 0.1648
2014-05-21-17:04:24,06 0.1714
2014-05-21-17:04:29,06 0.1648
2014-05-21-17:04:34,07 0.1714
2014-05-21-17:04:39,07 0.1648
2014-05-21-17:04:44,07 0.1714
2014-05-21-17:04:49,08 0.1648
2014-05-21-17:04:54,08 0.1648
2014-05-21-17:04:59,08 0.1714
2014-05-21-17:05:04,09 0.1648
2014-05-21-17:05:09,09 0.1714
2014-05-21-17:05:14,10 0.1648
2014-05-21-17:05:19,10 0.1648
2014-05-21-17:05:24,10 0.1714
2014-05-21-17:05:29,11 0.1648
2014-05-21-17:05:34,11 0.1714
2014-05-21-17:05:39,12 0.1648
2014-05-21-17:05:44,12 0.1648
2014-05-21-17:05:49,12 0.1714
2014-05-21-17:05:54,13 0.1648
2014-05-21-17:05:59,13 0.1714
2014-05-21-17:06:04,14 0.1648
2014-05-21-17:06:09,14 0.1648
2014-05-21-17:06:14,14 0.1714
2014-05-21-17:06:19,15 0.1648
2014-05-21-17:06:24,15 0.1714
2014-05-21-17:06:29,16 0.1648
2014-05-21-17:06:34,16 0.1714
2014-05-21-17:06:39,16 0.1648
2014-05-21-17:06:44,17 0.1648
2014-05-21-17:06:49,17 0.1714
2014-05-21-17:06:54,17 0.1648
2014-05-21-17:06:59,18 0.1714
2014-05-21-17:07:04,18 0.1648
2014-05-21-17:07:09,19 0.1714
2014-05-21-17:07:14,19 0.1648
2014-05-21-17:07:19,19 0.1714
2014-05-21-17:07:24,20 0.1648
2014-05-21-17:07:29,20 0.1648
2014-05-21-17:07:34,21 0.1714
2014-05-21-17:07:39,21 0.1648
2014-05-21-17:07:44,21 0.1714
2014-05-21-17:07:49,22 0.1648
2014-05-21-17:07:54,22 0.1714
2014-05-21-17:07:59,23 0.1648
2014-05-21-17:08:04,23 0.1714
2014-05-21-17:08:09,23 0.1648
2014-05-21-17:08:14,24 0.1648
2014-05-21-17:08:19,24 0.1714
2014-05-21-17:08:24,25 0.1648
2014-05-21-17:08:29,25 0.1714
2014-05-21-17:08:34,25 0.1648
2014-05-21-17:08:39,26 0.1648
2014-05-21-17:08:44,26 0.1714
2014-05-21-17:08:49,26 0.1648
2014-05-21-17:08:54,27 0.1714
2014-05-21-17:08:59,28 0.1647
2014-05-21-17:09:04,28 0.1713
2014-05-21-17:09:09,29 0.1648
2014-05-21-17:09:14,30 0.1713
2014-05-21-17:09:19,30 0.1648
2014-05-21-17:09:24,30 0.1648
2014-05-21-17:09:29,31 0.1714
2014-05-21-17:09:34,31 0.1648
2014-05-21-17:09:39,32 0.1714
2014-05-21-17:09:44,32 0.1648
2014-05-21-17:09:49,32 0.1648
2014-05-21-17:09:54,33 0.1714
2014-05-21-17:09:59,33 0.1648
2014-05-21-17:10:04,34 0.1714
2014-05-21-17:10:09,34 0.1648
2014-05-21-17:10:14,34 0.1648
2014-05-21-17:10:19,35 0.1714
2014-05-21-17:10:24,35 0.1648
2014-05-21-17:10:29,36 0.1714
2014-05-21-17:10:34,36 0.1648
2014-05-21-17:10:39,37 0.1647
2014-05-21-17:10:44,37 0.1714
2014-05-21-17:10:49,37 0.1648
2014-05-21-17:10:54,38 0.1780
2014-05-21-17:10:59,38 0.1714
2014-05-21-17:11:04,39 0.1714
2014-05-21-17:11:09,39 0.1648
2014-05-21-17:11:14,39 0.1714
2014-05-21-17:11:19,40 0.1648
2014-05-21-17:11:24,40 0.1648
2014-05-21-17:11:29,41 0.1714
2014-05-21-17:11:34,41 0.1648
2014-05-21-17:11:39,41 0.1714
2014-05-21-17:11:44,42 0.1648
2014-05-21-17:11:49,42 0.1714
2014-05-21-17:11:54,43 0.1648
2014-05-21-17:11:59,43 0.1648
2014-05-21-17:12:04,43 0.1714
2014-05-21-17:12:09,44 0.1648
2014-05-21-17:12:14,44 0.1714
2014-05-21-17:12:19,45 0.1648
2014-05-21-17:12:24,45 0.1648
2014-05-21-17:12:29,45 0.1714
2014-05-21-17:12:34,46 0.1648
2014-05-21-17:12:39,46 0.1714
2014-05-21-17:12:44,46 0.1648
2014-05-21-17:12:49,47 0.1648
2014-05-21-17:12:54,47 0.1714
2014-05-21-17:12:59,48 0.1648
2014-05-21-17:13:04,48 0.1781
2014-05-21-17:13:09,48 0.1649
2014-05-21-17:13:14,48 0.1714
2014-05-21-17:13:19,49 0.1648
2014-05-21-17:13:24,49 0.1648
2014-05-21-17:13:29,50 0.1714
2014-05-21-17:13:34,50 0.1648
2014-05-21-17:13:39,50 0.1714
2014-05-21-17:13:44,51 0.1648
2014-05-21-17:13:49,51 0.1648
2014-05-21-17:13:54,52 0.1714
2014-05-21-17:13:59,52 0.1648
2014-05-21-17:14:04,52 0.1714
2014-05-21-17:14:09,53 0.1648
2014-05-21-17:14:14,53 0.1714
2014-05-21-17:14:19,54 0.1648
2014-05-21-17:14:24,54 0.1714
2014-05-21-17:14:29,54 0.1648
2014-05-21-17:14:34,55 0.1648
2014-05-21-17:14:39,55 0.1714
2014-05-21-17:14:44,55 0.1648
2014-05-21-17:14:49,56 0.1714
2014-05-21-17:14:54,56 0.1648
2014-05-21-17:14:59,57 0.1648
2014-05-21-17:15:04,57 0.1714
2014-05-21-17:15:09,57 0.1648
2014-05-21-17:15:14,58 0.1714
2014-05-21-17:15:19,58 0.1648
2014-05-21-17:15:24,59 0.1714
2014-05-21-17:15:29,59 0.1648
2014-05-21-17:15:34,59 0.1714
2014-05-21-17:15:39,60 0.1648
2014-05-21-17:15:44,60 0.1648
2014-05-21-17:15:49,61 0.1714
2014-05-21-17:15:54,61 0.1648
2014-05-21-17:15:59,61 0.1714
2014-05-21-17:16:04,62 0.1648
2014-05-21-17:16:09,62 0.1648
2014-05-21-17:16:14,63 0.1714
2014-05-21-17:16:19,63 0.1648
2014-05-21-17:16:24,63 0.1714
2014-05-21-17:16:29,64 0.1648
2014-05-21-17:16:34,64 0.1648
2014-05-21-17:16:39,64 0.1714
2014-05-21-17:16:44,65 0.1648
2014-05-21-17:16:49,65 0.1714
2014-05-21-17:16:54,66 0.1648
2014-05-21-17:16:59,66 0.1648
2014-05-21-17:17:04,66 0.1714
2014-05-21-17:17:09,67 0.1648
2014-05-21-17:17:14,67 0.1714
2014-05-21-17:17:19,68 0.1648
2014-05-21-17:17:24,68 0.1714
2014-05-21-17:17:29,68 0.1648
2014-05-21-17:17:34,69 0.1714
2014-05-21-17:17:39,69 0.1648
2014-05-21-17:17:44,70 0.1648
2014-05-21-17:17:49,70 0.1714
2014-05-21-17:17:54,70 0.1648
2014-05-21-17:17:59,71 0.1714
2014-05-21-17:18:04,71 0.1648
2014-05-21-17:18:09,72 0.1648
2014-05-21-17:18:14,72 0.1714
2014-05-21-17:18:19,72 0.1648
2014-05-21-17:18:24,73 0.1714
2014-05-21-17:18:29,73 0.1648
2014-05-21-17:18:34,73 0.1648
2014-05-21-17:18:39,74 0.1714
2014-05-21-17:18:44,74 0.1648
2014-05-21-17:18:49,75 0.1714
2014-05-21-17:18:54,75 0.1648
2014-05-21-17:18:59,75 0.1648
2014-05-21-17:19:04,76 0.1714
2014-05-21-17:19:09,76 0.1648
2014-05-21-17:19:14,77 0.1714
2014-05-21-17:19:19,77 0.1648
2014-05-21-17:19:24,78 0.1647
2014-05-21-17:19:29,79 0.1713
2014-05-21-17:19:34,79 0.1714
2014-05-21-17:19:39,79 0.1648
2014-05-21-17:19:44,80 0.1648
2014-05-21-17:19:49,80 0.1714
2014-05-21-17:19:54,81 0.1648
2014-05-21-17:19:59,81 0.1714
2014-05-21-17:20:04,81 0.1648
2014-05-21-17:20:09,82 0.1648
2014-05-21-17:20:14,82 0.1714
2014-05-21-17:20:19,82 0.1648
2014-05-21-17:20:24,83 0.1714
2014-05-21-17:20:29,83 0.1648
2014-05-21-17:20:34,84 0.1714
2014-05-21-17:20:39,84 0.1648
2014-05-21-17:20:44,84 0.1714
2014-05-21-17:20:49,85 0.1648
2014-05-21-17:20:54,85 0.1648
2014-05-21-17:20:59,86 0.1714
2014-05-21-17:21:04,86 0.1648
2014-05-21-17:21:09,86 0.1714
2014-05-21-17:21:14,87 0.1648
2014-05-21-17:21:19,87 0.1648
2014-05-21-17:21:24,88 0.1714
2014-05-21-17:21:29,88 0.1648
2014-05-21-17:21:34,88 0.1714
2014-05-21-17:21:39,89 0.1648
2014-05-21-17:21:44,89 0.1648
2014-05-21-17:21:49,90 0.1715
2014-05-21-17:21:54,90 0.1648
2014-05-21-17:21:59,90 0.1714
2014-05-21-17:22:04,91 0.1648
2014-05-21-17:22:09,91 0.1648
2014-05-21-17:22:14,91 0.1714
2014-05-21-17:22:19,92 0.1648
2014-05-21-17:22:24,92 0.1714
2014-05-21-17:22:29,93 0.1648
2014-05-21-17:22:34,93 0.1648
2014-05-21-17:22:39,93 0.1714
2014-05-21-17:22:44,94 0.1648
2014-05-21-17:22:49,94 0.1714
2014-05-21-17:22:54,95 0.1648
2014-05-21-17:22:59,95 0.1714
2014-05-21-17:23:04,95 0.1648
2014-05-21-17:23:09,96 0.1714
2014-05-21-17:23:14,96 0.1648
2014-05-21-17:23:19,97 0.1648
2014-05-21-17:23:24,97 0.1714
2014-05-21-17:23:29,97 0.1648
2014-05-21-17:23:34,98 0.1714
2014-05-21-17:23:39,98 0.1648
2014-05-21-17:23:44,99 0.1648
2014-05-21-17:23:49,99 0.1714
2014-05-21-17:23:54,99 0.1648
2014-05-21-17:24:00,00 0.1714
2014-05-21-17:24:05,00 0.1648
2014-05-21-17:24:10,00 0.1648
2014-05-21-17:24:15,01 0.1714
2014-05-21-17:24:20,01 0.1648
2014-05-21-17:24:25,02 0.1714
2014-05-21-17:24:30,02 0.1648
2014-05-21-17:24:35,02 0.1714
2014-05-21-17:24:40,03 0.1648
2014-05-21-17:24:45,03 0.1648
2014-05-21-17:24:50,04 0.1714
2014-05-21-17:24:55,04 0.1648
2014-05-21-17:25:00,04 0.1714
2014-05-21-17:25:05,05 0.1648
2014-05-21-17:25:10,05 0.1648
2014-05-21-17:25:15,06 0.1714
2014-05-21-17:25:20,06 0.1648
2014-05-21-17:25:25,06 0.1714
2014-05-21-17:25:30,07 0.1648
2014-05-21-17:25:35,07 0.1648
2014-05-21-17:25:40,08 0.1714
2014-05-21-17:25:45,08 0.1648
2014-05-21-17:25:50,08 0.1714
2014-05-21-17:25:55,09 0.1648
2014-05-21-17:26:00,09 0.1714
2014-05-21-17:26:05,09 0.1648
2014-05-21-17:26:10,10 0.1714
2014-05-21-17:26:15,10 0.1648
2014-05-21-17:26:20,11 0.1648
2014-05-21-17:26:25,11 0.1714
2014-05-21-17:26:30,11 0.1648
2014-05-21-17:26:35,12 0.1714
2014-05-21-17:26:40,12 0.1648
2014-05-21-17:26:45,13 0.1714
2014-05-21-17:26:50,13 0.1648
2014-05-21-17:26:55,13 0.1648
2014-05-21-17:27:00,14 0.1714
2014-05-21-17:27:05,14 0.1648
2014-05-21-17:27:10,15 0.1714
2014-05-21-17:27:15,15 0.1648
2014-05-21-17:27:20,15 0.1648
2014-05-21-17:27:25,16 0.1714
2014-05-21-17:27:30,16 0.1648
2014-05-21-17:27:35,17 0.1714
2014-05-21-17:27:40,17 0.1648
2014-05-21-17:27:45,17 0.1648
2014-05-21-17:27:50,18 0.1714
2014-05-21-17:27:55,18 0.1648
2014-05-21-17:28:00,18 0.1714
2014-05-21-17:28:05,19 0.1713
2014-05-21-17:28:10,20 0.1647
2014-05-21-17:28:15,21 0.1647
2014-05-21-17:28:20,22 0.1713
2014-05-21-17:28:25,22 0.1647
2014-05-21-17:28:30,23 0.1714
2014-05-21-17:28:35,23 0.1648
2014-05-21-17:28:40,24 0.1648
2014-05-21-17:28:45,24 0.1714
2014-05-21-17:28:50,24 0.1648
2014-05-21-17:28:55,25 0.1714
2014-05-21-17:29:00,25 0.1648
2014-05-21-17:29:05,26 0.1648
2014-05-21-17:29:10,26 0.1714
2014-05-21-17:29:15,26 0.1648
2014-05-21-17:29:20,27 0.1714
2014-05-21-17:29:25,27 0.1648
2014-05-21-17:29:30,28 0.1714
2014-05-21-17:29:35,28 0.1648
2014-05-21-17:29:40,28 0.1648
2014-05-21-17:29:45,29 0.1714
2014-05-21-17:29:50,29 0.1648
2014-05-21-17:29:55,29 0.1714
2014-05-21-17:30:00,30 0.1648
2014-05-21-17:30:05,30 0.1714
2014-05-21-17:30:10,31 0.1648
2014-05-21-17:30:15,31 0.1648
2014-05-21-17:30:20,31 0.1714
2014-05-21-17:30:25,32 0.1648
2014-05-21-17:30:30,32 0.1714
2014-05-21-17:30:35,33 0.1648
2014-05-21-17:30:40,33 0.1714
2014-05-21-17:30:45,33 0.1648
2014-05-21-17:30:50,34 0.1648
2014-05-21-17:30:55,34 0.1714
2014-05-21-17:31:00,35 0.1648
2014-05-21-17:31:05,35 0.1714
2014-05-21-17:31:10,35 0.1648
2014-05-21-17:31:15,36 0.1648
2014-05-21-17:31:20,36 0.1714
2014-05-21-17:31:25,37 0.1648
2014-05-21-17:31:30,37 0.1714
2014-05-21-17:31:35,37 0.1648
2014-05-21-17:31:40,38 0.1714
2014-05-21-17:31:45,38 0.1648
2014-05-21-17:31:50,38 0.1714
2014-05-21-17:31:55,39 0.1780
2014-05-21-17:32:00,39 0.1582
2014-05-21-17:32:05,40 0.1780
2014-05-21-17:32:10,40 0.1582
2014-05-21-17:32:15,40 0.1780
2014-05-21-17:32:20,41 0.1582
2014-05-21-17:32:25,41 0.1714
2014-05-21-17:32:30,42 0.1582
2014-05-21-17:32:35,42 0.1780
2014-05-21-17:32:40,42 0.1582
2014-05-21-17:32:45,43 0.1780
2014-05-21-17:32:50,43 0.1582
2014-05-21-17:32:55,44 0.1780
2014-05-21-17:33:00,44 0.1582
2014-05-21-17:33:05,44 0.1780
2014-05-21-17:33:10,45 0.1582
2014-05-21-17:33:15,45 0.1780
2014-05-21-17:33:20,46 0.1516
2014-05-21-17:33:25,46 0.1780
2014-05-21-17:33:30,46 0.1648
2014-05-21-17:33:35,47 0.1781
2014-05-21-17:33:40,47 0.1516
2014-05-21-17:33:45,47 0.1846
2014-05-21-17:33:50,48 0.1516
2014-05-21-17:33:55,48 0.1846
2014-05-21-17:34:00,49 0.1648
2014-05-21-17:34:05,49 0.1714
2014-05-21-17:34:10,49 0.1648
2014-05-21-17:34:15,50 0.1714
2014-05-21-17:34:20,51 0.1647
2014-05-21-17:34:25,51 0.1647
2014-05-21-17:34:30,52 0.1714
2014-05-21-17:34:35,52 0.1648
2014-05-21-17:34:40,53 0.1714
2014-05-21-17:34:45,53 0.1648
2014-05-21-17:34:50,53 0.1648
2014-05-21-17:34:55,54 0.1714
2014-05-21-17:35:00,54 0.1648
2014-05-21-17:35:05,55 0.1713
2014-05-21-17:35:10,55 0.1648
2014-05-21-17:35:15,56 0.1648
2014-05-21-17:35:20,56 0.1714
2014-05-21-17:35:25,56 0.1715
2014-05-21-17:35:30,57 0.1649
2014-05-21-17:35:35,57 0.1714
2014-05-21-17:35:40,57 0.1648
2014-05-21-17:35:45,58 0.1648
2014-05-21-17:35:50,58 0.1714
2014-05-21-17:35:55,58 0.1648
2014-05-21-17:36:00,59 0.1714
2014-05-21-17:36:05,59 0.1648
2014-05-21-17:36:10,60 0.1648
2014-05-21-17:36:15,60 0.1714
2014-05-21-17:36:20,60 0.1648
2014-05-21-17:36:25,61 0.1714
2014-05-21-17:36:30,61 0.1648
2014-05-21-17:36:35,62 0.1714
2014-05-21-17:36:40,62 0.1648
2014-05-21-17:36:45,62 0.1648
2014-05-21-17:36:50,63 0.1714
2014-05-21-17:36:55,63 0.1648
2014-05-21-17:37:00,64 0.1713
2014-05-21-17:37:05,64 0.1648
2014-05-21-17:37:10,65 0.1647
2014-05-21-17:37:15,66 0.1713
2014-05-21-17:37:20,66 0.1648
2014-05-21-17:37:25,67 0.1714
2014-05-21-17:37:30,67 0.1648
2014-05-21-17:37:35,67 0.1714
2014-05-21-17:37:40,68 0.1648
2014-05-21-17:37:45,68 0.1648
2014-05-21-17:37:50,69 0.1714
2014-05-21-17:37:55,69 0.1648
2014-05-21-17:38:00,69 0.1714
2014-05-21-17:38:05,70 0.1648
2014-05-21-17:38:10,70 0.1648
2014-05-21-17:38:15,71 0.1714
2014-05-21-17:38:20,71 0.1648
2014-05-21-17:38:25,71 0.1714
2014-05-21-17:38:30,72 0.1648
2014-05-21-17:38:35,72 0.1648
2014-05-21-17:38:40,73 0.1714
2014-05-21-17:38:45,73 0.1648
2014-05-21-17:38:50,73 0.1714
2014-05-21-17:38:55,74 0.1648
2014-05-21-17:39:00,74 0.1648
2014-05-21-17:39:05,75 0.1714
2014-05-21-17:39:10,75 0.1648
2014-05-21-17:39:15,75 0.1714
2014-05-21-17:39:20,76 0.1648
2014-05-21-17:39:25,76 0.1714
2014-05-21-17:39:30,76 0.1648
2014-05-21-17:39:35,77 0.1648
2014-05-21-17:39:40,77 0.1714
2014-05-21-17:39:45,78 0.1648
2014-05-21-17:39:50,78 0.1714
2014-05-21-17:39:55,78 0.1648
2014-05-21-17:40:00,79 0.1714
2014-05-21-17:40:05,79 0.1648
2014-05-21-17:40:10,80 0.1714
2014-05-21-17:40:15,80 0.1648
2014-05-21-17:40:20,80 0.1648
2014-05-21-17:40:25,81 0.1714
2014-05-21-17:40:30,81 0.1648
2014-05-21-17:40:35,82 0.1714
2014-05-21-17:40:40,82 0.1648
2014-05-21-17:40:45,82 0.1648
2014-05-21-17:40:50,83 0.1714
2014-05-21-17:40:55,83 0.1648
2014-05-21-17:41:00,84 0.1714
2014-05-21-17:41:05,84 0.1648
2014-05-21-17:41:10,84 0.1648
2014-05-21-17:41:15,85 0.1714
2014-05-21-17:41:20,85 0.1648
2014-05-21-17:41:25,85 0.1714
2014-05-21-17:41:30,86 0.1648
2014-05-21-17:41:35,86 0.1648
2014-05-21-17:41:40,87 0.1714
2014-05-21-17:41:45,87 0.1648
2014-05-21-17:41:50,87 0.1714
2014-05-21-17:41:55,88 0.1648
2014-05-21-17:42:00,88 0.1714
2014-05-21-17:42:05,89 0.1648
2014-05-21-17:42:10,89 0.1648
2014-05-21-17:42:15,89 0.1714
2014-05-21-17:42:20,90 0.1648
2014-05-21-17:42:25,90 0.1714
2014-05-21-17:42:30,91 0.1648
2014-05-21-17:42:35,91 0.1714
2014-05-21-17:42:40,91 0.1648
2014-05-21-17:42:45,92 0.1648
2014-05-21-17:42:50,92 0.1714
2014-05-21-17:42:55,93 0.1648
2014-05-21-17:43:00,93 0.1714
2014-05-21-17:43:05,93 0.1648
2014-05-21-17:43:10,94 0.1648
2014-05-21-17:43:15,94 0.1714
2014-05-21-17:43:20,94 0.1648
2014-05-21-17:43:25,95 0.1714
2014-05-21-17:43:30,95 0.1648
2014-05-21-17:43:35,96 0.1648
2014-05-21-17:43:40,96 0.1714
2014-05-21-17:43:45,96 0.1648
2014-05-21-17:43:50,97 0.1714
2014-05-21-17:43:55,97 0.1648
2014-05-21-17:44:00,98 0.1648
2014-05-21-17:44:05,98 0.1714
2014-05-21-17:44:10,98 0.1648
2014-05-21-17:44:15,99 0.1714
2014-05-21-17:44:20,99 0.1648
2014-05-21-17:44:26,00 0.1648
2014-05-21-17:44:31,00 0.1714
2014-05-21-17:44:36,00 0.1648
2014-05-21-17:44:41,01 0.1714
2014-05-21-17:44:46,01 0.1648
2014-05-21-17:44:51,02 0.1714
2014-05-21-17:44:56,02 0.1648
2014-05-21-17:45:01,02 0.1714
2014-05-21-17:45:06,03 0.1648
2014-05-21-17:45:11,03 0.1714
2014-05-21-17:45:16,03 0.1648
2014-05-21-17:45:21,04 0.1648
2014-05-21-17:45:26,04 0.1714
2014-05-21-17:45:31,05 0.1648
2014-05-21-17:45:36,05 0.1714
2014-05-21-17:45:41,05 0.1648
2014-05-21-17:45:46,06 0.1714
2014-05-21-17:45:51,06 0.1648
2014-05-21-17:45:56,07 0.1648
2014-05-21-17:46:01,07 0.1714
2014-05-21-17:46:06,08 0.1647
2014-05-21-17:46:11,08 0.1714
2014-05-21-17:46:16,09 0.1648
2014-05-21-17:46:21,09 0.1648
2014-05-21-17:46:26,09 0.1714
2014-05-21-17:46:31,10 0.1648
2014-05-21-17:46:36,10 0.1714
2014-05-21-17:46:41,11 0.1648
2014-05-21-17:46:46,11 0.1648
2014-05-21-17:46:51,11 0.1714
2014-05-21-17:46:56,12 0.1648
2014-05-21-17:47:01,12 0.1714
2014-05-21-17:47:06,12 0.1648
2014-05-21-17:47:11,13 0.1648
2014-05-21-17:47:16,13 0.1714
2014-05-21-17:47:21,14 0.1648
2014-05-21-17:47:26,14 0.1714
2014-05-21-17:47:31,14 0.1648
2014-05-21-17:47:36,15 0.1648
2014-05-21-17:47:41,15 0.1714
2014-05-21-17:47:46,16 0.1648
2014-05-21-17:47:51,16 0.1714
2014-05-21-17:47:56,16 0.1648
2014-05-21-17:48:01,17 0.1714
2014-05-21-17:48:06,17 0.1649
2014-05-21-17:48:11,18 0.1714
2014-05-21-17:48:16,18 0.1648
2014-05-21-17:48:21,18 0.1648
2014-05-21-17:48:26,19 0.1714
2014-05-21-17:48:31,19 0.1648
2014-05-21-17:48:36,20 0.1714
2014-05-21-17:48:41,20 0.1648
2014-05-21-17:48:46,20 0.1714
2014-05-21-17:48:51,21 0.1648
2014-05-21-17:48:56,21 0.1714
2014-05-21-17:49:01,22 0.1648
2014-05-21-17:49:06,22 0.1714
2014-05-21-17:49:11,22 0.1648
2014-05-21-17:49:16,23 0.1648
2014-05-21-17:49:21,23 0.1714
2014-05-21-17:49:26,23 0.1648
2014-05-21-17:49:31,24 0.1714
2014-05-21-17:49:36,24 0.1648
2014-05-21-17:49:41,25 0.1648
2014-05-21-17:49:46,25 0.1714
2014-05-21-17:49:51,25 0.1648
2014-05-21-17:49:56,26 0.1714
2014-05-21-17:50:01,26 0.1648
2014-05-21-17:50:06,27 0.1648
2014-05-21-17:50:11,27 0.1714
2014-05-21-17:50:16,27 0.1714
2014-05-21-17:50:21,28 0.1648
2014-05-21-17:50:26,28 0.1648
2014-05-21-17:50:31,29 0.1714
2014-05-21-17:50:36,29 0.1648
2014-05-21-17:50:41,29 0.1714
2014-05-21-17:50:46,30 0.1648
2014-05-21-17:50:51,30 0.1648
2014-05-21-17:50:56,30 0.1714
2014-05-21-17:51:01,31 0.1648
2014-05-21-17:51:06,31 0.1714
2014-05-21-17:51:11,32 0.1648
2014-05-21-17:51:16,32 0.1648
2014-05-21-17:51:21,32 0.1714
2014-05-21-17:51:26,33 0.1648
2014-05-21-17:51:31,33 0.1714
2014-05-21-17:51:36,34 0.1648
2014-05-21-17:51:41,34 0.1648
2014-05-21-17:51:46,34 0.1714
2014-05-21-17:51:51,35 0.1648
2014-05-21-17:51:56,35 0.1714
2014-05-21-17:52:01,36 0.1648
2014-05-21-17:52:06,36 0.1714
2014-05-21-17:52:11,36 0.1648
2014-05-21-17:52:16,37 0.1715
2014-05-21-17:52:21,37 0.1648
2014-05-21-17:52:26,38 0.1648
2014-05-21-17:52:31,38 0.1714
2014-05-21-17:52:36,38 0.1648
2014-05-21-17:52:41,39 0.1648
2014-05-21-17:52:46,39 0.1846
2014-05-21-17:52:51,39 0.1516
2014-05-21-17:52:56,40 0.1846
